set_num,name,year,theme_id,num_parts,img_url
79115-1,Turtle Van Takedown,2014,570,368,https://cdn.rebrickable.com/media/sets/79115-1.jpg
79116-1,Big Rig Snow Getaway,2014,570,743,https://cdn.rebrickable.com/media/sets/79116-1.jpg
79117-1,Turtle Lair Invasion,2014,570,888,https://cdn.rebrickable.com/media/sets/79117-1.jpg
79118-1,Karai Bike Escape,2014,570,88,https://cdn.rebrickable.com/media/sets/79118-1.jpg
79119-1,Mutation Chamber Unleashed,2014,570,195,https://cdn.rebrickable.com/media/sets/79119-1.jpg
79120-1,T-Rawket Sky Strike,2014,570,286,https://cdn.rebrickable.com/media/sets/79120-1.jpg
7912-1,Helicopter,2004,204,26,https://cdn.rebrickable.com/media/sets/7912-1.jpg
79121-1,Turtle Sub Undersea Chase,2014,570,684,https://cdn.rebrickable.com/media/sets/79121-1.jpg
79122-1,Shredder’s Lair Rescue,2014,570,478,https://cdn.rebrickable.com/media/sets/79122-1.jpg
7913-1,Clone Trooper Battle Pack,2011,158,85,https://cdn.rebrickable.com/media/sets/7913-1.jpg
7914-1,Mandalorian Battle Pack,2011,158,68,https://cdn.rebrickable.com/media/sets/7914-1.jpg
7915-1,Imperial V-wing Starfighter,2011,158,139,https://cdn.rebrickable.com/media/sets/7915-1.jpg
7917-1,McDonald's Sports Set Number 3 - Blue Basketball Player #22,2004,459,5,https://cdn.rebrickable.com/media/sets/7917-1.jpg
7918-1,McDonald's Sports Set Number 8 - Green Basketball Player #35,2004,459,5,https://cdn.rebrickable.com/media/sets/7918-1.jpg
791901-1,Jack,2019,676,8,https://cdn.rebrickable.com/media/sets/791901-1.jpg
791902-1,Haunted Pizza Boy,2019,676,7,https://cdn.rebrickable.com/media/sets/791902-1.jpg
